"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070382","exocytic vesicle","20/680","312/25856",0.0641025641025641,2.43740573152338,4.19803039743112,0.000250710873943092,0.0043532436544956,0.00347372583635472,"Unc13b/Slc18a1/Atp8a1/Igf1/Mt3/Dpysl3/Syt10/Mal2/Atp6v0e2/Doc2b/Entpd1/Ptprn2/Sh3gl2/Syt1/Mme/Septin4/Slc35g2/Ap3m2/Syt11/Hap1",20
"GO:0016328","lateral plasma membrane","9/680","80/25856",0.1125,4.27764705882353,4.82539401024849,0.000250762883323479,0.0043532436544956,0.00347372583635472,"Epcam/Cldn7/Ceacam1/Ceacam2/Erbb3/Cldn3/Slc22a1/Atp1b2/Kcnb1",9
"GO:0098862","cluster of actin-based cell projections","16/680","229/25856",0.0698689956331878,2.65666581042897,4.13844443716485,0.000397907548208358,0.00664199522778567,0.00530006410366598,"Slc9a2/Clic5/Ace/Slc5a1/Myh14/Cgn/Abcb1a/Cd36/Aqp1/Morn4/Slc28a3/Slc22a21/Mme/Slco1a5/Ptprq/Ripor2",16
"GO:0098637","protein complex involved in cell-matrix adhesion","4/680","16/25856",0.25,9.50588235294118,5.59327884109265,0.0006706270514153,0.0107797089005274,0.00860180506493699,"Nid1/Lama2/Mmrn2/Emilin1",4
"GO:0098636","protein complex involved in cell adhesion","7/680","58/25856",0.120689655172414,4.58904665314402,4.497109307015,0.000792285301368898,0.0119454878596184,0.00953205313076514,"Nid1/Lama2/Itgbl1/Jam2/Mmrn2/Emilin1/Itga9",7
"GO:0005903","brush border","12/680","154/25856",0.0779220779220779,2.96287242169595,4.01515519555832,0.000798200801679573,0.0119454878596184,0.00953205313076514,"Slc9a2/Ace/Slc5a1/Myh14/Cgn/Abcb1a/Cd36/Aqp1/Slc28a3/Slc22a21/Mme/Slco1a5",12
"GO:0043296","apical junction complex","13/680","177/25856",0.0734463276836158,2.79268860086407,3.93310733879587,0.000855641278029095,0.0122080627519556,0.00974157808729905,"Epcam/Cldn7/Cldn8/Cldn3/Prkcz/Cgn/Camsap3/Cdh5/Shroom1/Jam2/Micall2/Cldn23/Ildr2",13
"GO:0016327","apicolateral plasma membrane","5/680","29/25856",0.172413793103448,6.55578093306288,4.91972121203745,0.000872004482282544,0.0122080627519556,0.00974157808729905,"Cldn7/Cldn8/Cldn3/Sbpl/Rasgrf1",5
"GO:0030175","filopodium","10/680","119/25856",0.0840336134453782,3.1952545724172,3.94468902944501,0.00120591192158817,0.0163551804365395,0.0130508230987667,"Lcp1/Lrrc7/Spata13/Adgra2/Iqgap2/Morn4/Unc5c/Ripor2/Acta2/Kcnn3",10
"GO:0005902","microvillus","10/680","121/25856",0.0826446280991736,3.14244044725328,3.88215364998136,0.00136878476235244,0.0180015935412412,0.0143645992604132,"Ceacam1/Akr1b1/Slc7a8/Iqgap2/Pdgfra/Tek/Scarb1/Muc20/Aqp5/Aoc3",10
"GO:0044217","other organism part","5/680","33/25856",0.151515151515152,5.76114081996435,4.49777795534841,0.00159824460150355,0.0197959369870341,0.0157964183088388,"C1rb/C1s2/C1ra/C1s1/C7",5
"GO:0044853","plasma membrane raft","11/680","145/25856",0.0758620689655172,2.88454361054767,3.73993514761288,0.00161392791269789,0.0197959369870341,0.0157964183088388,"Erbb4/Mal/Plvap/Tfpi/Cd36/Scarb1/Entpd1/Aqp1/Cntnap2/Cavin2/Atp1a2",11
"GO:0030426","growth cone","15/680","238/25856",0.0630252100840336,2.3964409293129,3.55690118156269,0.00168767204728171,0.0197959369870341,0.0157964183088388,"Exoc6/Myh14/Dpysl3/Basp1/Clu/Ngef/Rasgrf1/Nrp1/Prex1/Kif5c/Dynlt1b/Unc5c/Hap1/Cpeb1/Tmod2",15
"GO:0044306","neuron projection terminus","15/680","238/25856",0.0630252100840336,2.3964409293129,3.55690118156269,0.00168767204728171,0.0197959369870341,0.0157964183088388,"Unc13b/Slc18a1/Elfn1/Dixdc1/Adora1/Aqp1/Chrm1/Ptprn2/Cacna1a/Syt1/Mme/Septin4/Kcnip3/Syt11/Hap1",15
"GO:0031526","brush border membrane","8/680","85/25856",0.0941176470588235,3.57868512110727,3.91359160944478,0.00178399928514533,0.0202724013646817,0.0161766190855694,"Ace/Slc5a1/Abcb1a/Cd36/Aqp1/Slc28a3/Slc22a21/Slco1a5",8
"GO:0005901","caveola","9/680","105/25856",0.0857142857142857,3.25915966386555,3.81221940696704,0.00182171348668798,0.0202724013646817,0.0161766190855694,"Erbb4/Plvap/Tfpi/Cd36/Scarb1/Entpd1/Aqp1/Cavin2/Atp1a2",9
"GO:0072562","blood microparticle","3/680","10/25856",0.3,11.4070588235294,5.40959437431643,0.00189276053688423,0.020357173657385,0.0162442642087792,"C1rb/C1ra/Eng",3
"GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","6/680","50/25856",0.12,4.56282352941176,4.1443109178487,0.00192314313353177,0.020357173657385,0.0162442642087792,"Mcf2l/Gna14/Plekha4/Ank2/Gnb4/Dtna",6
"GO:0005923","bicellular tight junction","11/680","151/25856",0.0728476821192053,2.76992598363849,3.58482646437808,0.0022255714358515,0.0225956631515359,0.0180304952142986,"Epcam/Cldn7/Cldn8/Cldn3/Prkcz/Cgn/Cdh5/Jam2/Micall2/Cldn23/Ildr2",11
"GO:0008021","synaptic vesicle","17/680","295/25856",0.0576271186440678,2.19118644067797,3.38170088735565,0.00223874081916139,0.0225956631515359,0.0180304952142986,"Unc13b/Slc18a1/Atp8a1/Mt3/Mal2/Atp6v0e2/Doc2b/Entpd1/Ptprn2/Sh3gl2/Syt1/Mme/Septin4/Slc35g2/Ap3m2/Syt11/Hap1",17
"GO:0030427","site of polarized growth","15/680","246/25856",0.0609756097560976,2.31850789096126,3.41490683689458,0.00232410112660076,0.0229240883851075,0.0182925662835323,"Exoc6/Myh14/Dpysl3/Basp1/Clu/Ngef/Rasgrf1/Nrp1/Prex1/Kif5c/Dynlt1b/Unc5c/Hap1/Cpeb1/Tmod2",15
"GO:0043218","compact myelin","4/680","22/25856",0.181818181818182,6.91336898395722,4.56019962262946,0.00237821816401534,0.0229365929596147,0.0183025444669251,"Cd59a/Akr1b1/Mal/Pllp",4
"GO:0031594","neuromuscular junction","9/680","110/25856",0.0818181818181818,3.11101604278075,3.64641719957871,0.00250857530267678,0.0236678626382983,0.0188860703565369,"Unc13b/Erbb4/Lama2/Pdzrn3/Lama4/Postn/Chrnb1/Des/Kcnn3",9
"GO:0106139","symbiont cell surface","4/680","23/25856",0.173913043478261,6.61278772378517,4.42576628395144,0.002819641305886,0.0260366878032878,0.02077630435916,"C1rb/C1s2/C1ra/C1s1",4
"GO:0070160","tight junction","11/680","159/25856",0.0691823899371069,2.63055863854976,3.38943362818105,0.00332040861985128,0.0289601603389444,0.0231091262466959,"Epcam/Cldn7/Cldn8/Cldn3/Prkcz/Cgn/Cdh5/Jam2/Micall2/Cldn23/Ildr2",11
"GO:0033010","paranodal junction","3/680","12/25856",0.25,9.50588235294118,4.84354669382812,0.00333642400218254,0.0289601603389444,0.0231091262466959,"Akr1b1/Ank2/Cntnap2",3
"GO:0034663","endoplasmic reticulum chaperone complex","3/680","12/25856",0.25,9.50588235294118,4.84354669382812,0.00333642400218254,0.0289601603389444,0.0231091262466959,"Dnajc10/Pdia6/Sdf2l1",3
"GO:0031256","leading edge membrane","13/680","208/25856",0.0625,2.37647058823529,3.27570824218112,0.00358556456162381,0.0303065447849313,0.0241834907451913,"Lcp1/Ptprj/Dpp4/Spata13/Jcad/Adgre5/Pde9a/Adora1/Plxnd1/Fgd5/Cntnap2/Ripor2/Kcnb1",13
