"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-MMU-8948216","Collagen chain trimerization","9/352","33/8895",0.272727272727273,6.89178719008264,6.88260491125546,3.56802749212637e-06,0.00145240906152859,0.00138803636074062,"12819/12834/12833/12832/373864/329941/665033/12818/53867",9
"R-MMU-186797","Signaling by PDGF","8/352","27/8895",0.296296296296296,7.48737373737374,6.8525568832033,6.37021518214295e-06,0.00145240906152859,0.00138803636074062,"18596/12834/12833/18595/12832/71785/665033/53867",8
"R-MMU-1650814","Collagen biosynthesis and modifying enzymes","11/352","57/8895",0.192982456140351,4.87664473684211,5.95979228404997,1.14492513650288e-05,0.00174028620748438,0.00166315440881471,"12819/12843/12834/12833/12832/18542/373864/329941/665033/12818/53867",11
"R-MMU-2022090","Assembly of collagen fibrils and other multimeric structures","8/352","32/8895",0.25,6.31747159090909,6.11652118023506,2.53692968629493e-05,0.00289209984237621,0.00276391813191079,"12819/12834/12833/12832/373864/329941/665033/53867",8
"R-MMU-216083","Integrin cell surface interactions","11/352","66/8895",0.166666666666667,4.21164772727273,5.31567969189021,4.84318495317228e-05,0.00441698467729312,0.00422121804339647,"14118/12834/12833/12832/18613/67374/329941/22371/665033/104099/53867",11
"R-MMU-419037","NCAM1 interactions","5/352","16/8895",0.3125,7.89683948863636,5.60457613443606,0.000287145070115679,0.0218230253287916,0.0208557998294546,"12834/12833/12832/665033/53867",5
"R-MMU-418457","cGMP effects","4/352","10/8895",0.4,10.1079545454545,5.84933950962865,0.000418832641056189,0.0252364361744143,0.0241179237677921,"18585/207728/17540/18573",4
"R-MMU-3000178","ECM proteoglycans","7/352","36/8895",0.194444444444444,4.91358901515151,4.77582942513616,0.000442744494287971,0.0252364361744143,0.0241179237677921,"81877/12834/12833/12832/665033/104099/53867",7
"R-MMU-5673001","RAF/MAP kinase cascade","13/352","118/8895",0.110169491525424,2.78397053158706,3.95977328968516,0.000758400506515231,0.0384256256634384,0.0367225508417902,"13645/242274/13869/13867/18596/19731/18595/21687/19417/14173/19419/14585/19418",13
