"cluster","gene","avg_log2FC","pct_in","pct_out","p_val","p_val_adj","auc"
"12","Meg3",2.45004752912001,99.1244239631337,66.0607103261077,0,0,0.948180673103163
"12","Hhex",1.95374179330738,86.1751152073733,3.68161486408992,0,0,0.922372961815651
"12","Sparc",1.6229693451909,98.7096774193548,76.2568337347555,0,0,0.947726763011514
"12","Dlk1",1.5507153583161,84.3778801843318,22.7013801276905,0,0,0.870211021042908
"12","Pmp22",1.36004783150625,79.5852534562212,9.24609091256643,0,0,0.875324718568432
"12","Bcl2",1.28343831554429,81.4746543778802,14.6920518408074,0,0,0.884783108697234
"12","Pax8",1.19524575744039,77.8341013824885,4.14802920824254,0,0,0.880878971872963
"12","Tsc22d1",1.15848762706881,97.4654377880184,84.0998585464694,0,0,0.887654550182529
"12","Bambi",1.04577647441075,70.7834101382489,30.3953052720113,0,0,0.775764318580341
"12","Id3",1.01791653792607,97.2350230414747,82.6623848300646,0,0,0.815231729917307
"13","Mfap4",0.724825913857349,83.0625307730182,45.2099975215908,0,0,0.749522756265925
"13","Cdkn1a",0.72017805563195,65.288035450517,33.2850361275809,3.44877724006406e-305,7.46008836772967e-302,0.706670316085086
"13","Isl1",0.580886330538916,82.9640571147218,61.5064915257469,7.6737423739355e-196,3.83057478296862e-193,0.689611702086667
"13","Rarres1",0.543013334059468,30.1821762678483,4.34293558042438,0,0,0.631936759158932
"13","Six1",0.536891598826429,69.8178237321517,32.7150020017921,5.782464524755e-313,1.40716274209913e-309,0.708587354323056
"13","Col9a1",0.536831273191475,56.4746430329887,21.1732408060549,0,0,0.693310842635394
"13","Col9a2",0.530061120143492,59.8719842442147,21.8976988923417,0,0,0.718753854180756
"13","Ccnd1",0.520394905481603,68.3407188577056,39.6659866928488,2.03239598014952e-236,1.72029064963265e-233,0.69073434084053
"13","Fgf8",0.518885620635248,45.8887247661251,16.2431128820087,3.7542738307854e-300,7.30882029377301e-297,0.659513194541853
"13","Mfap2",0.501055510608124,97.2427375677006,90.2179093664805,3.0744581812654e-237,2.72061599422158e-234,0.714625636157189
"14","Stmn2",2.20966393978331,93.1149361465852,14.5967389860107,0,0,0.918328005088168
"14","Il7",1.49243124156204,89.2282065519156,9.00290416263311,0,0,0.91367676339905
"14","Ptn",1.34658897514158,99.2226540810661,79.9119260482509,0,0,0.870897854339897
"14","Ccl25",1.26820598925855,65.4636313159356,17.4002999069909,0,0,0.771769170581974
"14","Prss16",1.19320831466346,68.6840644086619,6.74031471252586,0,0,0.81718006233063
"14","Six1",0.982236013741679,91.9489172681843,32.1204183512708,0,0,0.860607218119358
"14","Limch1",0.969609343259244,85.6746252082177,34.8993033805972,0,0,0.83058218694461
"14","Kcnn3",0.966090587672102,69.6835091615769,4.88203025643946,0,0,0.826004768466139
"14","Hmga2",0.948352167397881,98.4453081621322,79.932805648881,0,0,0.838146223033489
"14","Nefm",0.928948668590766,76.1799000555247,7.91716492986352,0,0,0.844375259974004
"15","Krt15",1.89750248829802,88.8451443569554,20.4966012084592,0,0,0.882033387254086
"15","Mt2",1.41036251853729,77.755905511811,26.0668429003021,0,0,0.816795707253927
"15","Mt1",1.30277775661582,85.3018372703412,34.5033987915408,0,0,0.832914338608448
"15","Pitx1",1.25757799375982,86.745406824147,14.1087613293051,0,0,0.878610838120782
"15","Ccnd2",1.15971887502816,99.6062992125984,89.4429758308157,0,0,0.837188134361792
"15","Anxa2",1.00346789410147,94.9475065616798,58.4913141993958,0,0,0.796864158856087
"15","Krt14",0.941252257670588,53.0183727034121,3.78776435045317,0,0,0.750298304915907
"15","Dapl1",0.928184396560379,72.50656167979,19.8678247734139,0,0,0.794344788519637
"15","Hspb1",0.906437524145907,81.9553805774278,45.2549093655589,2.37042519790629e-297,1.84589751011358e-294,0.75410350306476
"15","Perp",0.898199817106425,94.5538057742782,56.8240181268882,0,0,0.784044685832322
"16","Crabp1",1.82841014824706,89.8883782009192,28.1943316780272,0,0,0.890278278458673
"16","Tmsb4x",1.09557977223329,100,99.7243254470271,0,0,0.901098930526598
"16","Mest",0.950473976313986,94.9441891004596,70.0798700930874,7.35778820886073e-230,4.77471402833669e-227,0.739810286445372
"16","Cdh2",0.785670867722136,77.7413000656599,18.324805045222,0,0,0.824838599813094
"16","Loxl2",0.73823971686713,78.5292186474064,36.443798266649,2.06558965213308e-319,2.8723499392929e-316,0.749459137556132
"16","Nr2f2",0.678412842839151,92.8430728824688,65.6369781537358,6.83489851528497e-220,4.03217588774448e-217,0.732937416019764
"16","Eno3",0.615850968844055,84.5042678923178,49.5855440796057,4.40827627375026e-251,3.4328128998948e-248,0.73808940021686
"16","Sulf1",0.593196583233315,83.5850295469468,48.1996185872623,2.59202145848055e-232,1.74005081909308e-229,0.727586968162985
"16","Tuba1a",0.588830941313776,98.752462245568,90.5534261060025,4.58562607531833e-174,1.94071670509342e-171,0.710946630867995
"16","Uchl1",0.574386702010546,85.489166119501,57.5347897509488,3.65458198564495e-217,2.09257064989811e-214,0.727287332420915
"17","Krt15",2.4453055862324,91.2813738441215,20.4398716254484,0,0,0.914801466596206
"17","Anxa1",2.02010491142738,84.5442536327609,6.533887105909,0,0,0.911367043332771
"17","Sfn",1.75803019937986,98.8110964332893,55.6824617708137,0,0,0.929971970126407
"17","Anxa2",1.69798290810258,99.4055482166446,58.370775910893,0,0,0.935142265418301
"17","S100a11",1.45619757212414,99.0752972258917,84.5856144987729,0,0,0.910994776834623
"17","Hspb1",1.44358466621884,94.6499339498018,44.8989994336417,0,0,0.872225074934617
"17","Mt1",1.4112262175754,87.0541611624835,34.4629035303002,0,0,0.846672651128016
"17","Tacstd2",1.35480195406434,86.7239101717305,23.5303001699075,0,0,0.897757429306836
"17","S100a10",1.34967154505622,96.1690885072655,69.1089295827827,0,0,0.902088131439021
"17","Cd9",1.3415452529574,93.9894319682959,45.9071172361714,0,0,0.906788132361754
"18","Ccl21a",4.04996297125191,98.3009708737864,9.13966563101051,0,0,0.986775924980285
"18","Pth",2.50518048749094,48.5436893203884,3.56006805740494,0,0,0.733072955943675
"18","Chga",2.31974400810383,58.495145631068,2.45968338511614,0,0,0.786495994373557
"18","Gnas",2.24262595051033,99.0291262135922,78.0329930463086,2.60747434797646e-232,7.25175865805797e-230,0.962178956465094
"18","Mafb",1.90908940388191,92.2330097087379,5.53521230951324,0,0,0.956256477339814
"18","Gdpd1",1.62587135222804,89.8058252427185,26.6866400355082,1.71564163762158e-306,5.85966866688017e-304,0.918486875464142
"18","Mfap4",1.57929783956102,96.3592233009709,46.2420476401835,4.9520948466798e-222,1.26851819046266e-219,0.918147050785935
"18","Gcm2",1.56114418847807,93.2038834951456,1.93075898801598,0,0,0.963615283002742
"18","Ibsp",1.54878764234419,52.6699029126214,0.147950880307738,0,0,0.76296082928623
"18","Il11ra1",1.32127759632807,88.8349514563107,12.2170439414115,0,0,0.925473245309742
"19","Lgals1",1.87886061801376,89.3939393939394,29.5167135039195,3.6767781395831e-265,1.32554660780377e-262,0.910326643150929
"19","Col3a1",1.16160365071304,68.1818181818182,0.245895577577281,0,0,0.84037047650742
"19","Vim",1.08108050733516,70.2020202020202,27.4718976482769,6.26612202877652e-131,1.14008283790861e-128,0.779872965156669
"19","Mest",1.05818604635816,94.1919191919192,70.6034610264754,4.29731212574735e-73,4.40316170863418e-71,0.759982306237945
"19","Col1a2",1.02811017500283,64.6464646464647,8.32717053690283,0,0,0.796840801148596
"19","Prrx1",0.881288771342835,54.2929292929293,4.72932998077208,0,0,0.75573441204681
"19","Igfbp4",0.847078189868857,83.3333333333333,51.3773850022186,2.92894032623964e-93,3.77619935571081e-91,0.780848110972168
"19","Meg3",0.813309434616339,83.8383838383838,67.2570625647094,3.40142041299524e-36,1.7994253423965e-34,0.67969974388912
"19","Col1a1",0.798627836840285,45.2020202020202,0.905931075284721,0,0,0.723030295560247
"19","Tuba1a",0.769766134859044,96.2121212121212,90.7428634817335,1.87551964941448e-71,1.86288859871435e-69,0.760138617165592
"2","2810417H13Rik",0.982038478275734,95.9088898717382,64.0907089387935,0,0,0.75171374162984
"2","Ccnd2",0.841860846618631,98.2529854046882,88.9556062607582,0,0,0.743610513295722
"2","Top2a",0.820481939205012,86.3777089783282,44.3416996917657,0,0,0.7542773618078
"2","Hmgb2",0.805370684781166,99.7788589119858,92.108002081582,0,0,0.731706862363561
"2","Perp",0.646688425371762,92.0389208314905,54.7876386053401,0,0,0.718577797587024
"2","Rrm2",0.629512906971188,86.1344537815126,55.5862455466154,0,0,0.703445715603655
"2","Siva1",0.620929689799672,99.4471472799646,93.3469436771947,0,0,0.759939039738313
"2","Pdgfa",0.57457758086581,93.9186200796108,74.5366478523678,0,0,0.721848970100071
"2","Cdk1",0.572128297572549,79.3896505970809,41.9618910371883,0,0,0.717340607875696
"2","Ube2c",0.571695383530824,67.3816895179124,42.8105360073656,0,0,0.657645389885964
"20","Apoe",3.85453989701384,96.6292134831461,23.3955326776358,4.37758986699098e-95,2.03395989333127e-93,0.970977483678998
"20","Sepp1",3.03781431852677,97.752808988764,16.8949351962497,1.5554374633346e-126,8.29623466745151e-125,0.979841484108648
"20","Fcer1g",2.83520616389074,84.2696629213483,0.395256916996047,0,0,0.921037438379891
"20","C1qc",2.63800956662786,83.1460674157303,0.117657872966265,0,0,0.915613422829883
"20","Ctsb",2.60742405257778,97.752808988764,55.5418696571376,1.02296110704375e-47,3.5626130289674e-46,0.924535363978224
"20","C1qb",2.60125113664016,83.1460674157303,0.0827281919294053,0,0,0.915656904189186
"20","Tyrobp",2.49036308881573,84.2696629213483,0.11398106443607,0,0,0.921257427204872
"20","Pf4",2.4531666729518,75.2808988764045,0.172810000919202,0,0,0.876113861258315
"20","Lgals1",2.4089103654587,96.6292134831461,29.8428164353341,3.06192923391145e-76,1.29305072290213e-74,0.958452993139034
"20","B2m",2.32855778415832,98.876404494382,30.5303796304807,1.18845360647822e-78,5.14151440242622e-77,0.969382203213902
"3","Actb",1.90199141449367,100,99.6359635963596,0,0,0.969847539443185
