"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032680","regulation of tumor necrosis factor production","24/1138","202/25730",0.118811881188119,2.68631784092293,5.17597754256742,1.10381899660622e-05,0.000248904077603824,0.00018959655862195,"Mif/Il33/Adam10/Gpnmb/Ephb2/Plcg2/Arhgef2/Clu/Tspo/Tlr2/Cd24a/Tlr1/Lgals9/Rigi/Bcl3/Ly96/Ltf/Il1a/Oas1g/Oas1a/Nod2/Syk/Oas2/Trim30a",24
"GO:0050729","positive regulation of inflammatory response","22/1138","176/25730",0.125,2.826230228471,5.22959522274796,1.13186547144647e-05,0.000254137657563238,0.000193583109421479,"Il33/Adam8/Mdk/Reg3g/Plcg2/Gbp2b/Nupr1/Tlr2/Cd24a/Tnf/Ctsc/Ifi35/Casp12/Nlrp10/Tradd/Ptgs2/Zbp1/Ctss/Il17rb/Tnfrsf11a/Il22ra1/Gbp2",22
"GO:0040029","epigenetic regulation of gene expression","33/1138","330/25730",0.1,2.2609841827768,4.95947162765308,1.19783432893574e-05,0.000267805172945888,0.000203994003073401,"H2ac10/Chek1/H3c2/H3c3/H3c7/H2ac4/H2ac7/H2ac15/Apobec1/H3c4/H2ac8/H2ac22/H2ac6/H2ac13/H2az1/H2ac11/Mis18bp1/Padi2/H2ax/H2ac12/H2ac25/Hells/Ezh2/Lmnb1/Mis18a/H2ac20/H3c13/Wdhd1/Atad2/Bcl6/Uhrf1/Brca1/Cdkn1c",33
"GO:0002828","regulation of type 2 immune response","9/1138","34/25730",0.264705882352941,5.98495813087977,6.25682302589362,1.20904543085321e-05,0.000269166300580625,0.000205030808568417,"Il33/Anxa1/Ecm1/Bcl6/Arg1/Rsad2/Nod2/Cd74/Il4ra",9
"GO:0046942","carboxylic acid transport","37/1138","391/25730",0.0946291560102302,2.13955024968649,4.88441754971702,1.27296793620219e-05,0.000282201415055119,0.000214959986384221,"Mif/Cck/Ttyh3/Anxa1/Abcc5/Slc12a2/Slc43a2/Slc27a3/Pla2r1/Slc16a14/Abcd3/Gja1/Abcg2/Il1rn/Ntrk2/Lrrc8d/Pla2g4a/Ttyh2/Got2/Slc16a3/Slc1a4/Crabp2/Slc2a1/Gipc1/Slco3a1/Lyn/Slc25a10/Tnf/Arg1/Slc16a12/Ptgs2/Slc6a14/Il1a/Tnfrsf11a/Syk/Fabp5/Pla2g4f",37
"GO:0031346","positive regulation of cell projection organization","42/1138","469/25730",0.0895522388059701,2.02476195472549,4.8180333830777,1.31528195262907e-05,0.000290356780635006,0.000221172135510647,"Itga2/Fn1/Ptn/Grip1/Mdk/Adam10/Camk2b/Nedd9/Ephb2/Dzip1/Ntrk2/Septin9/Gm14137/Caprin1/Coro1c/Dmd/Adamts1/Gpc2/Crabp2/Kalrn/Ehd1/Lpar3/Lrp8/Ezh2/Tlr2/Cd24a/Epha4/Nme1/Lif/Dynll1/Sema4d/Cxcl5/Lyn/Anln/Pcp4/Cdc42ep2/Dbn1/Sgk1/Ntm/Lcn2/Neurl1a/Atp8a2",42
"GO:0072528","pyrimidine-containing compound biosynthetic process","10/1138","43/25730",0.232558139534884,5.25810275064372,6.01145127562809,1.39098502715593e-05,0.00030578390513294,0.000232923368123623,"Slc4a7/Dck/Dut/Nme1/Tyms/Umps/Shmt2/Cdk1/Dhfr/Cmpk2",10
"GO:0015849","organic acid transport","37/1138","393/25730",0.094147582697201,2.12866195325042,4.85029578911954,1.42543890419887e-05,0.000312052333444203,0.00023769818920018,"Mif/Cck/Ttyh3/Anxa1/Abcc5/Slc12a2/Slc43a2/Slc27a3/Pla2r1/Slc16a14/Abcd3/Gja1/Abcg2/Il1rn/Ntrk2/Lrrc8d/Pla2g4a/Ttyh2/Got2/Slc16a3/Slc1a4/Crabp2/Slc2a1/Gipc1/Slco3a1/Lyn/Slc25a10/Tnf/Arg1/Slc16a12/Ptgs2/Slc6a14/Il1a/Tnfrsf11a/Syk/Fabp5/Pla2g4f",37
"GO:0002702","positive regulation of production of molecular mediator of immune response","20/1138","153/25730",0.130718954248366,2.9555348794468,5.21881785619873,1.4399756658919e-05,0.000313926645169959,0.00023912590005333,"Mif/Il33/Ephb2/Plcg2/Inava/Il13ra1/Lacc1/Nsd2/Panx1/Tlr2/Tfrc/Tnf/Rigi/Rsad2/Sectm1b/Exosc6/Nod2/Syk/Cd74/Il4ra",20
"GO:0071897","DNA biosynthetic process","21/1138","166/25730",0.126506024096386,2.86028119507909,5.17254044263957,1.47784460529302e-05,0.000320851056041716,0.000244400399709616,"Chek1/Smoc2/Ccna2/Pclaf/Gja1/Tfdp1/Rrm1/Pole/Dscc1/Rfc3/Pinx1/Tnf/Hrob/Pole2/Dtl/Chtf18/Cdk1/Lig1/Pif1/Wrap53/Pold1",21
